dataset,image_id,identity,path,score,score_scale,gender,ethnicity,view,rated
scut,AF504.jpg,scut_AF504.jpg,data/scut/SCUT-FBP5500_v2/Images/AF504.jpg,2.283333,1-5,female,asian,frontal,1
scut,AM338.jpg,scut_AM338.jpg,data/scut/SCUT-FBP5500_v2/Images/AM338.jpg,3.683333,1-5,male,asian,frontal,1
scut,AF61.jpg,scut_AF61.jpg,data/scut/SCUT-FBP5500_v2/Images/AF61.jpg,2.366667,1-5,female,asian,frontal,1
scut,AF1122.jpg,scut_AF1122.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1122.jpg,3.6,1-5,female,asian,frontal,1
scut,AM993.jpg,scut_AM993.jpg,data/scut/SCUT-FBP5500_v2/Images/AM993.jpg,2.283333,1-5,male,asian,frontal,1
scut,AF1441.jpg,scut_AF1441.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1441.jpg,2.95,1-5,female,asian,frontal,1
scut,AF1450.jpg,scut_AF1450.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1450.jpg,2.766667,1-5,female,asian,frontal,1
scut,AM786.jpg,scut_AM786.jpg,data/scut/SCUT-FBP5500_v2/Images/AM786.jpg,2.916667,1-5,male,asian,frontal,1
scut,CF731.jpg,scut_CF731.jpg,data/scut/SCUT-FBP5500_v2/Images/CF731.jpg,3.7,1-5,female,caucasian,frontal,1
scut,CM694.jpg,scut_CM694.jpg,data/scut/SCUT-FBP5500_v2/Images/CM694.jpg,4.2,1-5,male,caucasian,frontal,1
scut,CM658.jpg,scut_CM658.jpg,data/scut/SCUT-FBP5500_v2/Images/CM658.jpg,3.45,1-5,male,caucasian,frontal,1
scut,CF305.jpg,scut_CF305.jpg,data/scut/SCUT-FBP5500_v2/Images/CF305.jpg,3.9,1-5,female,caucasian,frontal,1
scut,AM1612.jpg,scut_AM1612.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1612.jpg,3.9,1-5,male,asian,frontal,1
scut,AM1355.jpg,scut_AM1355.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1355.jpg,2.8,1-5,male,asian,frontal,1
scut,AF742.jpg,scut_AF742.jpg,data/scut/SCUT-FBP5500_v2/Images/AF742.jpg,2.616667,1-5,female,asian,frontal,1
scut,CM18.jpg,scut_CM18.jpg,data/scut/SCUT-FBP5500_v2/Images/CM18.jpg,2.583333,1-5,male,caucasian,frontal,1
scut,CM102.jpg,scut_CM102.jpg,data/scut/SCUT-FBP5500_v2/Images/CM102.jpg,2.866667,1-5,male,caucasian,frontal,1
scut,AF94.jpg,scut_AF94.jpg,data/scut/SCUT-FBP5500_v2/Images/AF94.jpg,2.866667,1-5,female,asian,frontal,1
scut,AM678.jpg,scut_AM678.jpg,data/scut/SCUT-FBP5500_v2/Images/AM678.jpg,3.1,1-5,male,asian,frontal,1
scut,CF736.jpg,scut_CF736.jpg,data/scut/SCUT-FBP5500_v2/Images/CF736.jpg,4.083333,1-5,female,caucasian,frontal,1
scut,AF1626.jpg,scut_AF1626.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1626.jpg,3.066667,1-5,female,asian,frontal,1
scut,AF1341.jpg,scut_AF1341.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1341.jpg,2.233333,1-5,female,asian,frontal,1
scut,AF1683.jpg,scut_AF1683.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1683.jpg,4.333333,1-5,female,asian,frontal,1
scut,AM402.jpg,scut_AM402.jpg,data/scut/SCUT-FBP5500_v2/Images/AM402.jpg,2.6,1-5,male,asian,frontal,1
scut,AF315.jpg,scut_AF315.jpg,data/scut/SCUT-FBP5500_v2/Images/AF315.jpg,3.2,1-5,female,asian,frontal,1
scut,AF1863.jpg,scut_AF1863.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1863.jpg,3.5,1-5,female,asian,frontal,1
scut,CM526.jpg,scut_CM526.jpg,data/scut/SCUT-FBP5500_v2/Images/CM526.jpg,2.866667,1-5,male,caucasian,frontal,1
scut,AF783.jpg,scut_AF783.jpg,data/scut/SCUT-FBP5500_v2/Images/AF783.jpg,4.316667,1-5,female,asian,frontal,1
scut,AM1910.jpg,scut_AM1910.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1910.jpg,3.466667,1-5,male,asian,frontal,1
scut,AM1563.jpg,scut_AM1563.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1563.jpg,3.0,1-5,male,asian,frontal,1
scut,CM575.jpg,scut_CM575.jpg,data/scut/SCUT-FBP5500_v2/Images/CM575.jpg,2.666667,1-5,male,caucasian,frontal,1
scut,CM335.jpg,scut_CM335.jpg,data/scut/SCUT-FBP5500_v2/Images/CM335.jpg,3.0,1-5,male,caucasian,frontal,1
scut,AM1485.jpg,scut_AM1485.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1485.jpg,2.466667,1-5,male,asian,frontal,1
scut,CF36.jpg,scut_CF36.jpg,data/scut/SCUT-FBP5500_v2/Images/CF36.jpg,2.866667,1-5,female,caucasian,frontal,1
scut,CF62.jpg,scut_CF62.jpg,data/scut/SCUT-FBP5500_v2/Images/CF62.jpg,2.166667,1-5,female,caucasian,frontal,1
scut,AF908.jpg,scut_AF908.jpg,data/scut/SCUT-FBP5500_v2/Images/AF908.jpg,3.066667,1-5,female,asian,frontal,1
scut,AM556.jpg,scut_AM556.jpg,data/scut/SCUT-FBP5500_v2/Images/AM556.jpg,2.9,1-5,male,asian,frontal,1
scut,CM417.jpg,scut_CM417.jpg,data/scut/SCUT-FBP5500_v2/Images/CM417.jpg,2.5,1-5,male,caucasian,frontal,1
scut,CM653.jpg,scut_CM653.jpg,data/scut/SCUT-FBP5500_v2/Images/CM653.jpg,4.4,1-5,male,caucasian,frontal,1
scut,AM120.jpg,scut_AM120.jpg,data/scut/SCUT-FBP5500_v2/Images/AM120.jpg,4.433333,1-5,male,asian,frontal,1
scut,AM1256.jpg,scut_AM1256.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1256.jpg,2.766667,1-5,male,asian,frontal,1
scut,AM1437.jpg,scut_AM1437.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1437.jpg,3.2,1-5,male,asian,frontal,1
scut,AF994.jpg,scut_AF994.jpg,data/scut/SCUT-FBP5500_v2/Images/AF994.jpg,3.666667,1-5,female,asian,frontal,1
scut,AM502.jpg,scut_AM502.jpg,data/scut/SCUT-FBP5500_v2/Images/AM502.jpg,2.633333,1-5,male,asian,frontal,1
scut,CF718.jpg,scut_CF718.jpg,data/scut/SCUT-FBP5500_v2/Images/CF718.jpg,3.95,1-5,female,caucasian,frontal,1
scut,AM1036.jpg,scut_AM1036.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1036.jpg,1.983333,1-5,male,asian,frontal,1
scut,CF570.jpg,scut_CF570.jpg,data/scut/SCUT-FBP5500_v2/Images/CF570.jpg,3.183333,1-5,female,caucasian,frontal,1
scut,AF1959.jpg,scut_AF1959.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1959.jpg,1.033333,1-5,female,asian,frontal,1
scut,AM1591.jpg,scut_AM1591.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1591.jpg,4.35,1-5,male,asian,frontal,1
scut,AM1576.jpg,scut_AM1576.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1576.jpg,4.316667,1-5,male,asian,frontal,1
scut,AM783.jpg,scut_AM783.jpg,data/scut/SCUT-FBP5500_v2/Images/AM783.jpg,2.65,1-5,male,asian,frontal,1
scut,CF541.jpg,scut_CF541.jpg,data/scut/SCUT-FBP5500_v2/Images/CF541.jpg,3.7,1-5,female,caucasian,frontal,1
scut,AF1482.jpg,scut_AF1482.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1482.jpg,3.316667,1-5,female,asian,frontal,1
scut,AF1283.jpg,scut_AF1283.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1283.jpg,4.333333,1-5,female,asian,frontal,1
scut,AM127.jpg,scut_AM127.jpg,data/scut/SCUT-FBP5500_v2/Images/AM127.jpg,3.9,1-5,male,asian,frontal,1
scut,CF629.jpg,scut_CF629.jpg,data/scut/SCUT-FBP5500_v2/Images/CF629.jpg,3.583333,1-5,female,caucasian,frontal,1
scut,AF1611.jpg,scut_AF1611.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1611.jpg,3.333333,1-5,female,asian,frontal,1
scut,AM719.jpg,scut_AM719.jpg,data/scut/SCUT-FBP5500_v2/Images/AM719.jpg,2.966667,1-5,male,asian,frontal,1
scut,AF174.jpg,scut_AF174.jpg,data/scut/SCUT-FBP5500_v2/Images/AF174.jpg,2.083333,1-5,female,asian,frontal,1
scut,AF44.jpg,scut_AF44.jpg,data/scut/SCUT-FBP5500_v2/Images/AF44.jpg,2.783333,1-5,female,asian,frontal,1
scut,AF1761.jpg,scut_AF1761.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1761.jpg,3.883333,1-5,female,asian,frontal,1
scut,AF1463.jpg,scut_AF1463.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1463.jpg,2.933333,1-5,female,asian,frontal,1
scut,AM667.jpg,scut_AM667.jpg,data/scut/SCUT-FBP5500_v2/Images/AM667.jpg,2.966667,1-5,male,asian,frontal,1
scut,AM773.jpg,scut_AM773.jpg,data/scut/SCUT-FBP5500_v2/Images/AM773.jpg,2.45,1-5,male,asian,frontal,1
scut,AM1632.jpg,scut_AM1632.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1632.jpg,3.95,1-5,male,asian,frontal,1
scut,AF1029.jpg,scut_AF1029.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1029.jpg,3.95,1-5,female,asian,frontal,1
scut,CM726.jpg,scut_CM726.jpg,data/scut/SCUT-FBP5500_v2/Images/CM726.jpg,3.433333,1-5,male,caucasian,frontal,1
scut,AM1063.jpg,scut_AM1063.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1063.jpg,2.016667,1-5,male,asian,frontal,1
scut,AM157.jpg,scut_AM157.jpg,data/scut/SCUT-FBP5500_v2/Images/AM157.jpg,3.666667,1-5,male,asian,frontal,1
scut,AF495.jpg,scut_AF495.jpg,data/scut/SCUT-FBP5500_v2/Images/AF495.jpg,2.533333,1-5,female,asian,frontal,1
scut,CM580.jpg,scut_CM580.jpg,data/scut/SCUT-FBP5500_v2/Images/CM580.jpg,2.366667,1-5,male,caucasian,frontal,1
scut,CF646.jpg,scut_CF646.jpg,data/scut/SCUT-FBP5500_v2/Images/CF646.jpg,3.883333,1-5,female,caucasian,frontal,1
scut,AM701.jpg,scut_AM701.jpg,data/scut/SCUT-FBP5500_v2/Images/AM701.jpg,1.983333,1-5,male,asian,frontal,1
scut,AM8.jpg,scut_AM8.jpg,data/scut/SCUT-FBP5500_v2/Images/AM8.jpg,4.35,1-5,male,asian,frontal,1
scut,CM81.jpg,scut_CM81.jpg,data/scut/SCUT-FBP5500_v2/Images/CM81.jpg,2.733333,1-5,male,caucasian,frontal,1
scut,AM1373.jpg,scut_AM1373.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1373.jpg,2.066667,1-5,male,asian,frontal,1
scut,AF1875.jpg,scut_AF1875.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1875.jpg,2.233333,1-5,female,asian,frontal,1
scut,AM703.jpg,scut_AM703.jpg,data/scut/SCUT-FBP5500_v2/Images/AM703.jpg,2.716667,1-5,male,asian,frontal,1
scut,AM1081.jpg,scut_AM1081.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1081.jpg,2.166667,1-5,male,asian,frontal,1
scut,AM1272.jpg,scut_AM1272.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1272.jpg,2.05,1-5,male,asian,frontal,1
scut,AM379.jpg,scut_AM379.jpg,data/scut/SCUT-FBP5500_v2/Images/AM379.jpg,2.2,1-5,male,asian,frontal,1
scut,AF1243.jpg,scut_AF1243.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1243.jpg,2.2,1-5,female,asian,frontal,1
scut,AM1511.jpg,scut_AM1511.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1511.jpg,2.416667,1-5,male,asian,frontal,1
scut,AF105.jpg,scut_AF105.jpg,data/scut/SCUT-FBP5500_v2/Images/AF105.jpg,4.033333,1-5,female,asian,frontal,1
scut,AM603.jpg,scut_AM603.jpg,data/scut/SCUT-FBP5500_v2/Images/AM603.jpg,2.616667,1-5,male,asian,frontal,1
scut,AF689.jpg,scut_AF689.jpg,data/scut/SCUT-FBP5500_v2/Images/AF689.jpg,2.533333,1-5,female,asian,frontal,1
scut,AF1698.jpg,scut_AF1698.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1698.jpg,3.25,1-5,female,asian,frontal,1
scut,AM506.jpg,scut_AM506.jpg,data/scut/SCUT-FBP5500_v2/Images/AM506.jpg,2.55,1-5,male,asian,frontal,1
scut,CM445.jpg,scut_CM445.jpg,data/scut/SCUT-FBP5500_v2/Images/CM445.jpg,3.95,1-5,male,caucasian,frontal,1
scut,AM274.jpg,scut_AM274.jpg,data/scut/SCUT-FBP5500_v2/Images/AM274.jpg,4.0,1-5,male,asian,frontal,1
scut,AF462.jpg,scut_AF462.jpg,data/scut/SCUT-FBP5500_v2/Images/AF462.jpg,2.65,1-5,female,asian,frontal,1
scut,CF419.jpg,scut_CF419.jpg,data/scut/SCUT-FBP5500_v2/Images/CF419.jpg,2.35,1-5,female,caucasian,frontal,1
scut,AF106.jpg,scut_AF106.jpg,data/scut/SCUT-FBP5500_v2/Images/AF106.jpg,3.033333,1-5,female,asian,frontal,1
scut,AM365.jpg,scut_AM365.jpg,data/scut/SCUT-FBP5500_v2/Images/AM365.jpg,2.783333,1-5,male,asian,frontal,1
scut,AF1672.jpg,scut_AF1672.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1672.jpg,3.2,1-5,female,asian,frontal,1
scut,CF561.jpg,scut_CF561.jpg,data/scut/SCUT-FBP5500_v2/Images/CF561.jpg,4.083333,1-5,female,caucasian,frontal,1
scut,AM1456.jpg,scut_AM1456.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1456.jpg,2.85,1-5,male,asian,frontal,1
scut,AF342.jpg,scut_AF342.jpg,data/scut/SCUT-FBP5500_v2/Images/AF342.jpg,2.683333,1-5,female,asian,frontal,1
scut,AM1366.jpg,scut_AM1366.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1366.jpg,2.8,1-5,male,asian,frontal,1
scut,AF1371.jpg,scut_AF1371.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1371.jpg,3.633333,1-5,female,asian,frontal,1
scut,AF707.jpg,scut_AF707.jpg,data/scut/SCUT-FBP5500_v2/Images/AF707.jpg,2.066667,1-5,female,asian,frontal,1
scut,AM1209.jpg,scut_AM1209.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1209.jpg,2.466667,1-5,male,asian,frontal,1
scut,CM515.jpg,scut_CM515.jpg,data/scut/SCUT-FBP5500_v2/Images/CM515.jpg,2.616667,1-5,male,caucasian,frontal,1
scut,CF212.jpg,scut_CF212.jpg,data/scut/SCUT-FBP5500_v2/Images/CF212.jpg,2.4,1-5,female,caucasian,frontal,1
scut,AF1039.jpg,scut_AF1039.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1039.jpg,4.2,1-5,female,asian,frontal,1
scut,AF971.jpg,scut_AF971.jpg,data/scut/SCUT-FBP5500_v2/Images/AF971.jpg,4.1,1-5,female,asian,frontal,1
scut,AF415.jpg,scut_AF415.jpg,data/scut/SCUT-FBP5500_v2/Images/AF415.jpg,2.55,1-5,female,asian,frontal,1
scut,CM389.jpg,scut_CM389.jpg,data/scut/SCUT-FBP5500_v2/Images/CM389.jpg,2.466667,1-5,male,caucasian,frontal,1
scut,AM1746.jpg,scut_AM1746.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1746.jpg,4.216667,1-5,male,asian,frontal,1
scut,CM249.jpg,scut_CM249.jpg,data/scut/SCUT-FBP5500_v2/Images/CM249.jpg,2.583333,1-5,male,caucasian,frontal,1
scut,AF1853.jpg,scut_AF1853.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1853.jpg,1.883333,1-5,female,asian,frontal,1
scut,CF135.jpg,scut_CF135.jpg,data/scut/SCUT-FBP5500_v2/Images/CF135.jpg,2.016667,1-5,female,caucasian,frontal,1
scut,AF134.jpg,scut_AF134.jpg,data/scut/SCUT-FBP5500_v2/Images/AF134.jpg,2.316667,1-5,female,asian,frontal,1
scut,CF632.jpg,scut_CF632.jpg,data/scut/SCUT-FBP5500_v2/Images/CF632.jpg,3.666667,1-5,female,caucasian,frontal,1
scut,AM334.jpg,scut_AM334.jpg,data/scut/SCUT-FBP5500_v2/Images/AM334.jpg,2.533333,1-5,male,asian,frontal,1
scut,AM936.jpg,scut_AM936.jpg,data/scut/SCUT-FBP5500_v2/Images/AM936.jpg,2.283333,1-5,male,asian,frontal,1
scut,AM218.jpg,scut_AM218.jpg,data/scut/SCUT-FBP5500_v2/Images/AM218.jpg,4.016667,1-5,male,asian,frontal,1
scut,AF1597.jpg,scut_AF1597.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1597.jpg,3.75,1-5,female,asian,frontal,1
scut,CM485.jpg,scut_CM485.jpg,data/scut/SCUT-FBP5500_v2/Images/CM485.jpg,3.783333,1-5,male,caucasian,frontal,1
scut,AF1722.jpg,scut_AF1722.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1722.jpg,3.4,1-5,female,asian,frontal,1
scut,AM928.jpg,scut_AM928.jpg,data/scut/SCUT-FBP5500_v2/Images/AM928.jpg,2.55,1-5,male,asian,frontal,1
scut,AF1115.jpg,scut_AF1115.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1115.jpg,4.016667,1-5,female,asian,frontal,1
scut,CF120.jpg,scut_CF120.jpg,data/scut/SCUT-FBP5500_v2/Images/CF120.jpg,2.55,1-5,female,caucasian,frontal,1
scut,AM1526.jpg,scut_AM1526.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1526.jpg,2.916667,1-5,male,asian,frontal,1
scut,AM1872.jpg,scut_AM1872.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1872.jpg,3.266667,1-5,male,asian,frontal,1
scut,AF1246.jpg,scut_AF1246.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1246.jpg,3.066667,1-5,female,asian,frontal,1
scut,CM623.jpg,scut_CM623.jpg,data/scut/SCUT-FBP5500_v2/Images/CM623.jpg,2.116667,1-5,male,caucasian,frontal,1
scut,AF1109.jpg,scut_AF1109.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1109.jpg,3.883333,1-5,female,asian,frontal,1
scut,CM525.jpg,scut_CM525.jpg,data/scut/SCUT-FBP5500_v2/Images/CM525.jpg,2.866667,1-5,male,caucasian,frontal,1
scut,AM584.jpg,scut_AM584.jpg,data/scut/SCUT-FBP5500_v2/Images/AM584.jpg,1.966667,1-5,male,asian,frontal,1
scut,AM167.jpg,scut_AM167.jpg,data/scut/SCUT-FBP5500_v2/Images/AM167.jpg,2.533333,1-5,male,asian,frontal,1
scut,CF229.jpg,scut_CF229.jpg,data/scut/SCUT-FBP5500_v2/Images/CF229.jpg,2.666667,1-5,female,caucasian,frontal,1
scut,CF499.jpg,scut_CF499.jpg,data/scut/SCUT-FBP5500_v2/Images/CF499.jpg,2.366667,1-5,female,caucasian,frontal,1
scut,AF1103.jpg,scut_AF1103.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1103.jpg,3.05,1-5,female,asian,frontal,1
scut,AM1862.jpg,scut_AM1862.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1862.jpg,3.966667,1-5,male,asian,frontal,1
scut,AM1881.jpg,scut_AM1881.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1881.jpg,3.683333,1-5,male,asian,frontal,1
scut,AM643.jpg,scut_AM643.jpg,data/scut/SCUT-FBP5500_v2/Images/AM643.jpg,2.95,1-5,male,asian,frontal,1
scut,AM1882.jpg,scut_AM1882.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1882.jpg,2.85,1-5,male,asian,frontal,1
scut,AM1159.jpg,scut_AM1159.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1159.jpg,2.7,1-5,male,asian,frontal,1
scut,CM370.jpg,scut_CM370.jpg,data/scut/SCUT-FBP5500_v2/Images/CM370.jpg,2.45,1-5,male,caucasian,frontal,1
scut,AM1320.jpg,scut_AM1320.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1320.jpg,2.25,1-5,male,asian,frontal,1
scut,AM51.jpg,scut_AM51.jpg,data/scut/SCUT-FBP5500_v2/Images/AM51.jpg,3.75,1-5,male,asian,frontal,1
scut,CF389.jpg,scut_CF389.jpg,data/scut/SCUT-FBP5500_v2/Images/CF389.jpg,2.066667,1-5,female,caucasian,frontal,1
scut,AM1455.jpg,scut_AM1455.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1455.jpg,1.75,1-5,male,asian,frontal,1
scut,CM531.jpg,scut_CM531.jpg,data/scut/SCUT-FBP5500_v2/Images/CM531.jpg,3.333333,1-5,male,caucasian,frontal,1
scut,AM630.jpg,scut_AM630.jpg,data/scut/SCUT-FBP5500_v2/Images/AM630.jpg,3.05,1-5,male,asian,frontal,1
scut,AF1395.jpg,scut_AF1395.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1395.jpg,3.816667,1-5,female,asian,frontal,1
scut,AF16.jpg,scut_AF16.jpg,data/scut/SCUT-FBP5500_v2/Images/AF16.jpg,2.1,1-5,female,asian,frontal,1
scut,CM15.jpg,scut_CM15.jpg,data/scut/SCUT-FBP5500_v2/Images/CM15.jpg,2.683333,1-5,male,caucasian,frontal,1
scut,AF1769.jpg,scut_AF1769.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1769.jpg,3.833333,1-5,female,asian,frontal,1
scut,CM654.jpg,scut_CM654.jpg,data/scut/SCUT-FBP5500_v2/Images/CM654.jpg,3.616667,1-5,male,caucasian,frontal,1
scut,CF562.jpg,scut_CF562.jpg,data/scut/SCUT-FBP5500_v2/Images/CF562.jpg,4.0,1-5,female,caucasian,frontal,1
scut,AF876.jpg,scut_AF876.jpg,data/scut/SCUT-FBP5500_v2/Images/AF876.jpg,2.75,1-5,female,asian,frontal,1
scut,CF494.jpg,scut_CF494.jpg,data/scut/SCUT-FBP5500_v2/Images/CF494.jpg,2.183333,1-5,female,caucasian,frontal,1
scut,AF426.jpg,scut_AF426.jpg,data/scut/SCUT-FBP5500_v2/Images/AF426.jpg,2.366667,1-5,female,asian,frontal,1
scut,CF277.jpg,scut_CF277.jpg,data/scut/SCUT-FBP5500_v2/Images/CF277.jpg,2.033333,1-5,female,caucasian,frontal,1
scut,AM896.jpg,scut_AM896.jpg,data/scut/SCUT-FBP5500_v2/Images/AM896.jpg,2.3,1-5,male,asian,frontal,1
scut,CM248.jpg,scut_CM248.jpg,data/scut/SCUT-FBP5500_v2/Images/CM248.jpg,1.883333,1-5,male,caucasian,frontal,1
scut,CM600.jpg,scut_CM600.jpg,data/scut/SCUT-FBP5500_v2/Images/CM600.jpg,2.5,1-5,male,caucasian,frontal,1
scut,AM276.jpg,scut_AM276.jpg,data/scut/SCUT-FBP5500_v2/Images/AM276.jpg,2.583333,1-5,male,asian,frontal,1
scut,AM1010.jpg,scut_AM1010.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1010.jpg,2.25,1-5,male,asian,frontal,1
scut,AM1601.jpg,scut_AM1601.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1601.jpg,3.966667,1-5,male,asian,frontal,1
scut,AF1541.jpg,scut_AF1541.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1541.jpg,3.55,1-5,female,asian,frontal,1
scut,AF38.jpg,scut_AF38.jpg,data/scut/SCUT-FBP5500_v2/Images/AF38.jpg,2.316667,1-5,female,asian,frontal,1
scut,CF224.jpg,scut_CF224.jpg,data/scut/SCUT-FBP5500_v2/Images/CF224.jpg,2.866667,1-5,female,caucasian,frontal,1
scut,CF507.jpg,scut_CF507.jpg,data/scut/SCUT-FBP5500_v2/Images/CF507.jpg,2.75,1-5,female,caucasian,frontal,1
scut,CF540.jpg,scut_CF540.jpg,data/scut/SCUT-FBP5500_v2/Images/CF540.jpg,3.55,1-5,female,caucasian,frontal,1
scut,AF244.jpg,scut_AF244.jpg,data/scut/SCUT-FBP5500_v2/Images/AF244.jpg,4.216667,1-5,female,asian,frontal,1
scut,CF634.jpg,scut_CF634.jpg,data/scut/SCUT-FBP5500_v2/Images/CF634.jpg,4.633333,1-5,female,caucasian,frontal,1
scut,AF824.jpg,scut_AF824.jpg,data/scut/SCUT-FBP5500_v2/Images/AF824.jpg,2.283333,1-5,female,asian,frontal,1
scut,CF643.jpg,scut_CF643.jpg,data/scut/SCUT-FBP5500_v2/Images/CF643.jpg,2.966667,1-5,female,caucasian,frontal,1
scut,AF773.jpg,scut_AF773.jpg,data/scut/SCUT-FBP5500_v2/Images/AF773.jpg,2.516667,1-5,female,asian,frontal,1
scut,AF828.jpg,scut_AF828.jpg,data/scut/SCUT-FBP5500_v2/Images/AF828.jpg,2.283333,1-5,female,asian,frontal,1
scut,AM1459.jpg,scut_AM1459.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1459.jpg,3.2,1-5,male,asian,frontal,1
scut,AF1942.jpg,scut_AF1942.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1942.jpg,2.466667,1-5,female,asian,frontal,1
scut,AM1559.jpg,scut_AM1559.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1559.jpg,2.716667,1-5,male,asian,frontal,1
scut,CM447.jpg,scut_CM447.jpg,data/scut/SCUT-FBP5500_v2/Images/CM447.jpg,2.683333,1-5,male,caucasian,frontal,1
scut,AM1439.jpg,scut_AM1439.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1439.jpg,2.516667,1-5,male,asian,frontal,1
scut,AF1185.jpg,scut_AF1185.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1185.jpg,2.616667,1-5,female,asian,frontal,1
scut,CF571.jpg,scut_CF571.jpg,data/scut/SCUT-FBP5500_v2/Images/CF571.jpg,3.633333,1-5,female,caucasian,frontal,1
scut,AM688.jpg,scut_AM688.jpg,data/scut/SCUT-FBP5500_v2/Images/AM688.jpg,1.933333,1-5,male,asian,frontal,1
scut,AM1052.jpg,scut_AM1052.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1052.jpg,2.5,1-5,male,asian,frontal,1
scut,AM1509.jpg,scut_AM1509.jpg,data/scut/SCUT-FBP5500_v2/Images/AM1509.jpg,1.85,1-5,male,asian,frontal,1
scut,CF112.jpg,scut_CF112.jpg,data/scut/SCUT-FBP5500_v2/Images/CF112.jpg,2.783333,1-5,female,caucasian,frontal,1
scut,CM523.jpg,scut_CM523.jpg,data/scut/SCUT-FBP5500_v2/Images/CM523.jpg,2.816667,1-5,male,caucasian,frontal,1
scut,AF933.jpg,scut_AF933.jpg,data/scut/SCUT-FBP5500_v2/Images/AF933.jpg,3.983333,1-5,female,asian,frontal,1
scut,CM223.jpg,scut_CM223.jpg,data/scut/SCUT-FBP5500_v2/Images/CM223.jpg,3.95,1-5,male,caucasian,frontal,1
scut,AF359.jpg,scut_AF359.jpg,data/scut/SCUT-FBP5500_v2/Images/AF359.jpg,2.083333,1-5,female,asian,frontal,1
scut,CF676.jpg,scut_CF676.jpg,data/scut/SCUT-FBP5500_v2/Images/CF676.jpg,3.483333,1-5,female,caucasian,frontal,1
scut,AF1252.jpg,scut_AF1252.jpg,data/scut/SCUT-FBP5500_v2/Images/AF1252.jpg,3.383333,1-5,female,asian,frontal,1
